,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
907,pullman,"{'coordinates': [-87.60944444, 41.69722222], 'type': 'Point'}",2016-03-15 15:20:29,0,0,#ChicagoElection #judgeoutlaw #voteearlyandoften @ Pullman National Monument https://t.co/DmMY7FkES7
908,pullman,"{'coordinates': [-87.598844, 41.696482], 'type': 'Point'}",2016-03-13 17:35:51,0,0,Just posted a video @ Walmart Supercenter - Pullman https://t.co/ts9R564ymn
909,pullman,"{'coordinates': [-87.8586, 41.8175], 'type': 'Point'}",2016-03-12 01:15:58,0,0,Very tasty. A classic borderline porter like nutty brown. Reminds me a bit of Pullman... (Hokan's) https://t.co/XtVZRq0uc9
910,pullman,"{'coordinates': [-87.63046427, 41.89984857], 'type': 'Point'}",2016-03-10 23:59:49,0,0,"""Hand Maidens for Travelers: The Missing Story of the Pullman Maids"" (@ Newberry Library in Chicago, IL) https://t.co/b73HhaOB2Y"
911,pullman,"{'coordinates': [-87.62289691, 41.67815757], 'type': 'Point'}",2016-03-10 08:56:38,0,0,"I'm at West Pullman in Chicago, IL https://t.co/KHmImfSdtm"
912,pullman,"{'coordinates': [-87.6094087, 41.69162063], 'type': 'Point'}",2016-03-10 00:48:18,1,0,"Broken-mirror selfie in a #pullman #alley @ Pullman National Monument, National Park Service https://t.co/d4HhJByBPE"
913,pullman,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-09 23:41:07,0,0,"New CTA cars to be assembled in Pullman, bringing jobs back to the historic neighborhood https://t.co/ka10b2bIBO"
914,pullman,"{'coordinates': [-87.63188839, 41.66964205], 'type': 'Point'}",2016-03-09 23:08:55,0,0,"I'm at West Pullman Park in Chicago, IL https://t.co/jV0YncKuv7"
915,pullman,"{'coordinates': [-87.622304, 41.67822317], 'type': 'Point'}",2016-03-09 12:17:17,0,0,"I'm at West Pullman in Chicago, IL https://t.co/SE6XZWTnIG"
916,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-17 12:19:54,0,0,"""It ain't alotta niggas like me"" 
  🔱Don K🔱 @ Chicago South-East Side https://t.co/0kxfJAHxsf"
917,east side,"{'coordinates': [-87.57075587, 41.75568109], 'type': 'Point'}",2016-03-15 15:45:13,1,0,Free Gucci Mane Brick Squad 1017 @ East Side Crazy https://t.co/YWGpLcBER2
918,east side,"{'coordinates': [-87.57075587, 41.75568109], 'type': 'Point'}",2016-03-15 14:45:20,0,0,I voted @ East Side Crazy https://t.co/YRKTQlu7Ah
919,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-15 02:41:58,0,0,Cooling @ Chicago South-East Side https://t.co/B15NxVGNj9
920,east side,"{'coordinates': [-87.61747413, 41.88845015], 'type': 'Point'}",2016-03-15 02:41:48,1,0,"oh look at this east side of river even more prettier, wish I have ability to capture the true… https://t.co/owjkLaNIUz"
921,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-15 02:20:26,0,0,When Daddy is a cutie 👑☺️🙌🏼👅💦 #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/4D8C6TJmX8
922,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-14 22:46:24,0,0,👅💦 how many licks does it take? #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/sTu5LgLJpj
923,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-14 22:36:04,0,0,"🍼🍼 ""Y'all need some Milk."" 🍼🍼😹😹😹 #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/5SSh34MDKK"
924,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-14 22:13:11,0,0,Can I be your MCM/MCE?! #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/hzJStXaYrK
925,east side,"{'coordinates': [-87.57075587, 41.75568109], 'type': 'Point'}",2016-03-14 04:37:44,0,0,WANNA BE 🎧👀😈 @ East Side Crazy https://t.co/Arrdzl2OxG
926,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-13 21:10:43,0,0,Bae! I'm Bae! 👑😝👅💦 #BeingTheBoy #KhiryAdonis #KhiryHakeem @ Chicago South-East Side https://t.co/Pu29E24q39
927,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-12 22:53:22,0,0,"\\Saturday//
#StreetArt
#Chicago
#CityLife @ Chicago South-East Side https://t.co/Afr1AOxwaH"
928,east side,"{'coordinates': [-87.61864, 41.88731], 'type': 'Point'}",2016-03-12 22:48:10,0,0,Celebrating on the non-green beer side with rose &amp; married folks @ Coast at Lakeshore East https://t.co/jvZrd51i5p
929,east side,"{'coordinates': [-87.57067828, 41.75711517], 'type': 'Point'}",2016-03-12 20:52:13,0,0,Mood faeva 😎 @ Chicago South-East Side https://t.co/x2gonkJDnt
930,east side,"{'coordinates': [-87.52476418, 41.69711677], 'type': 'Point'}",2016-03-11 04:34:16,0,0,#throwbackthursday #tbt #spiderman @ South East Side of Chicago https://t.co/j5A9aYkKo4
931,east side,"{'coordinates': [-87.57075587, 41.75568109], 'type': 'Point'}",2016-03-10 19:01:15,0,0,#TBT was was all young af OFN throwing E'z up like GD's throw up pitch forks @ East Side Crazy https://t.co/c590SjRxYS
932,east side,"{'coordinates': [-87.53368592, 41.70279575], 'type': 'Point'}",2016-03-10 17:04:52,0,0,#voted #earlyvoting #earlyvote #primary2016 @ Vodak East-Side Library https://t.co/iCYBgJT5bX
933,east side,"{'coordinates': [-87.57075587, 41.75568109], 'type': 'Point'}",2016-03-10 09:52:57,0,0,#true @ East Side Crazy https://t.co/QKZw4f1g3Q
934,east side,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-09 22:50:06,0,0,"Can you recommend anyone for this #Healthcare #job? https://t.co/nsJ5hlEdos #Chicago, Illinois #Hiring #CareerArc"
935,east side,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-09 18:02:12,4,0,"South East Side, Avenue C.

#film #filmmaking #filmphotography #documentary #doc… https://t.co/cdIOZCTY9I"
936,east side,"{'coordinates': [-87.53436277, 41.70654484], 'type': 'Point'}",2016-03-09 01:42:06,0,0,"Even man is awe by the art of the sun 🌅🌇🌌 #sun #thesunofchicago #chicago @ East Side, Chicago https://t.co/71NNwQ5QKP"
937,west pullman,"{'coordinates': [-87.62289691, 41.67815757], 'type': 'Point'}",2016-03-10 08:56:38,0,0,"I'm at West Pullman in Chicago, IL https://t.co/KHmImfSdtm"
938,west pullman,"{'coordinates': [-87.63188839, 41.66964205], 'type': 'Point'}",2016-03-09 23:08:55,0,0,"I'm at West Pullman Park in Chicago, IL https://t.co/jV0YncKuv7"
939,west pullman,"{'coordinates': [-87.622304, 41.67822317], 'type': 'Point'}",2016-03-09 12:17:17,0,0,"I'm at West Pullman in Chicago, IL https://t.co/SE6XZWTnIG"
940,riverdale,"{'coordinates': [-87.6331021, 41.6333678], 'type': 'Point'}",2016-03-17 23:21:00,0,0,"See our latest #Riverdale, IL #job and click to apply: Pharmacy Technician - https://t.co/PyfU565Z6t #Healthcare #Hiring"
941,riverdale,"{'coordinates': [-87.6331021, 41.6333678], 'type': 'Point'}",2016-03-15 19:23:03,0,0,"#CustomerService #Job in #riverdale, IL: Inventory Associate at WIS International https://t.co/VRnMICC8yi #Jobs #Hiring #CareerArc"
942,riverdale,"{'coordinates': [-87.6331021, 41.6333678], 'type': 'Point'}",2016-03-15 18:50:35,0,0,"Interested in a #CustomerService #job near #Riverdale, IL? This could be a great fit: https://t.co/H1a5dm63sA #Hiring #CareerArc"
943,riverdale,"{'coordinates': [-87.6286967, 41.633079], 'type': 'Point'}",2016-03-15 16:04:54,0,0,"Can you recommend anyone for this #job? Retail Store Positions - https://t.co/UhzfvoKzXZ #Riverdale, IL #Retail #Hiring #CareerArc"
944,riverdale,"{'coordinates': [-87.6331021, 41.6333678], 'type': 'Point'}",2016-03-15 14:29:27,0,0,"Interested in a #Transportation #job near #riverdale, IL? This could be a great fit: https://t.co/33EHpkYq7t #Hiring #CareerArc"
945,riverdale,"{'coordinates': [-87.6553265, 41.66330288], 'type': 'Point'}",2016-03-10 08:56:51,0,0,"I'm at Citgo in Riverdale, IL https://t.co/1oBeZL5qAI"
946,riverdale,"{'coordinates': [-87.66533502, 41.66654098], 'type': 'Point'}",2016-03-10 08:56:44,0,0,"I'm at The Blue Bridge in Riverdale, IL https://t.co/jT8WutKZ5z"
947,riverdale,"{'coordinates': [-87.659443, 41.66279554], 'type': 'Point'}",2016-03-09 12:18:48,0,0,"I'm at Wentworth Tire in Riverdale, IL https://t.co/AOglU2b48f"
948,riverdale,"{'coordinates': [-87.6553265, 41.66330288], 'type': 'Point'}",2016-03-09 12:18:37,0,0,"I'm at Citgo in Riverdale, IL https://t.co/vhuV0x9sD4"
949,riverdale,"{'coordinates': [-87.6553265, 41.66330288], 'type': 'Point'}",2016-03-09 12:17:50,0,0,"I'm at Citgo in Riverdale, IL https://t.co/cGOOuNXyLY"
950,riverdale,"{'coordinates': [-87.66533502, 41.66654098], 'type': 'Point'}",2016-03-09 12:17:35,0,0,"I'm at The Blue Bridge in Riverdale, IL https://t.co/1Dgfy3e7zq"
951,hegewisch,"{'coordinates': [-87.54583333, 41.64777778], 'type': 'Point'}",2016-03-11 23:17:56,0,0,That moment the parking lot is empty because everyone has a Fat A payday! Wow! @ Hegewisch https://t.co/554lm550As
952,garfield ridge,"{'coordinates': [-87.78569315, 41.79394735], 'type': 'Point'}",2016-03-17 05:56:09,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/ZPlk4uO9rW"
953,garfield ridge,"{'coordinates': [-87.78569315, 41.79394735], 'type': 'Point'}",2016-03-16 00:58:25,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/Y5YNrcP77i"
954,garfield ridge,"{'coordinates': [-87.78569315, 41.79394735], 'type': 'Point'}",2016-03-15 20:01:56,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/VOEWvTczkY"
955,garfield ridge,"{'coordinates': [-87.78569315, 41.79394735], 'type': 'Point'}",2016-03-15 01:04:56,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/XoXtzvBMGK"
956,garfield ridge,"{'coordinates': [-87.78569315, 41.79394735], 'type': 'Point'}",2016-03-13 14:52:11,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/7VYRrsqWV9"
957,garfield ridge,"{'coordinates': [-87.7682, 41.7942], 'type': 'Point'}",2016-03-13 00:25:29,0,0,Drinking a Guinness Draught by @GuinnessIreland @ Garfield Ridge — https://t.co/VzUXKOTCuF
958,garfield ridge,"{'coordinates': [-87.78743665, 41.79419094], 'type': 'Point'}",2016-03-12 23:05:06,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/8Uf8ybf1Se"
959,garfield ridge,"{'coordinates': [-87.78743665, 41.79419094], 'type': 'Point'}",2016-03-11 21:27:27,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/PnH532s03c"
960,garfield ridge,"{'coordinates': [-87.78743665, 41.79419094], 'type': 'Point'}",2016-03-11 05:07:25,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/1vkNFUQhdL"
961,garfield ridge,"{'coordinates': [-87.78743665, 41.79419094], 'type': 'Point'}",2016-03-10 02:02:12,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/flPXkx15VY"
962,garfield ridge,"{'coordinates': [-87.78743665, 41.79419094], 'type': 'Point'}",2016-03-09 02:10:46,0,0,"I'm at Garfield Ridge in Chicago, IL https://t.co/IZN4kXHZNm"
963,archer heights,"{'coordinates': [-87.726501, 41.8010639], 'type': 'Point'}",2016-03-12 03:45:42,0,0,#Leftshark &amp; curiehs Condor #CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/vKZl789Q9x
964,archer heights,"{'coordinates': [-87.726501, 41.8010639], 'type': 'Point'}",2016-03-12 03:44:16,0,0,#Leftshark #CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/NnhJo3wRkr
965,archer heights,"{'coordinates': [-87.726501, 41.8010639], 'type': 'Point'}",2016-03-11 21:33:10,1,0,#CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/CIXb2L0pq3
966,archer heights,"{'coordinates': [-87.726501, 41.8010639], 'type': 'Point'}",2016-03-11 21:32:40,0,0,#CurieVotes #CivicsisBack #fundblackfutures ures @ Archer Heights Library https://t.co/OqDRFUkkKV
967,archer heights,,2016-03-11 21:32:25,0,1,RT @Adam_Heenan: #CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/oe6LR6PbSI
968,archer heights,,2016-03-11 21:32:15,0,1,RT @Adam_Heenan: #CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/Ffgn4nHp74
969,archer heights,"{'coordinates': [-87.726501, 41.8010639], 'type': 'Point'}",2016-03-11 21:29:14,1,1,#CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/oe6LR6PbSI
970,archer heights,"{'coordinates': [-87.726501, 41.8010639], 'type': 'Point'}",2016-03-11 21:28:49,2,1,#CurieVotes #CivicsisBack @ Archer Heights Library https://t.co/Ffgn4nHp74
971,brighton park,"{'coordinates': [-87.6945, 41.8141], 'type': 'Point'}",2016-03-14 03:47:54,1,0,From my backyard? Maybe. - Drinking a Pils by @lagunitasbeer @ Brighton Park Neighborhood  — https://t.co/KdJ0nDl4kG
972,brighton park,"{'coordinates': [-87.6945, 41.8141], 'type': 'Point'}",2016-03-14 03:19:05,0,0,Drinking a Trumer Pils by @privatbrauerei @ Brighton Park Neighborhood — https://t.co/40ZDinOGtz
973,brighton park,"{'coordinates': [-87.6920013, 41.8241692], 'type': 'Point'}",2016-03-12 03:16:42,1,0,#BPStuVoice led a 2.5 hr meeting w/Senator Munoz and Senator Sandoval today! @ Brighton Park… https://t.co/E2YBPRNiYJ
974,mckinley park,"{'coordinates': [-87.67324936, 41.823364], 'type': 'Point'}",2016-03-12 05:38:57,1,0,I'll write the hashtags later. #Latinx @ McKinley Park Community Garden https://t.co/uFcvKXTt5R
975,mckinley park,"{'coordinates': [-87.67, 41.83], 'type': 'Point'}",2016-03-10 04:36:52,0,0,"hen in a wine glass Ima classic man 😂#hen #bdaydrink #25 @ McKinley Park, Chicago https://t.co/NahXcdVpAg"
976,bridgeport,"{'coordinates': [-87.64293658, 41.8321555], 'type': 'Point'}",2016-03-17 01:15:52,0,0,#🐹 @ Bridgeport Neighborhood https://t.co/QoJlQcXQw1
977,bridgeport,"{'coordinates': [-87.64241, 41.86753], 'type': 'Point'}",2016-03-16 00:06:30,0,0,Hit it hard this evening dialing for votes and canvassing in Bridgeport for this guy. i look… https://t.co/pJnWYCSfQN
978,bridgeport,"{'coordinates': [-87.65, 41.84], 'type': 'Point'}",2016-03-15 22:23:54,0,0,"wait, did y'all vote today? 💥💥💥 #ilprimaryelection #chicago @ Bridgeport, Chicago https://t.co/OpVM7WDSoz"
979,bridgeport,"{'coordinates': [-87.5864211, 41.8030693], 'type': 'Point'}",2016-03-15 18:22:54,0,0,"I'm at Bridgeport Coffeehouse in Chicago, IL https://t.co/AWEUJHojJ0"
980,bridgeport,"{'coordinates': [-87.63961177, 41.82464963], 'type': 'Point'}",2016-03-15 12:07:03,1,0,First time voting in Chicago since moving back and I got to do it next to a Daley in Bridgeport.… https://t.co/8xUXg7i8FU
981,bridgeport,"{'coordinates': [-87.65, 41.84], 'type': 'Point'}",2016-03-13 21:19:17,0,0,"Just 2 drunk leprechauns 🍀🍻 @ Bridgeport, Chicago https://t.co/RvKH8TxFvj"
982,bridgeport,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-13 03:42:25,0,0,"And that concludes a 13 hour working day. 
From Bridgeport to Joliet, from Joliet to Bridgeport;… https://t.co/F3v90PvOAX"
983,bridgeport,"{'coordinates': [-87.65638208, 41.83153736], 'type': 'Point'}",2016-03-13 03:03:04,0,0,#staircases @ Bridgeport Arts Center https://t.co/KoXd3CbXZB
984,bridgeport,"{'coordinates': [-87.65658, 41.8312], 'type': 'Point'}",2016-03-13 00:42:32,0,0,Some of the 20 prints that I am exhibiting in DIVERSE REALITIES: 6 Chicago Artists at Bridgeport… https://t.co/7qHbEslIQR
985,bridgeport,"{'coordinates': [-87.64286646, 41.82678835], 'type': 'Point'}",2016-03-12 16:58:57,0,0,OLD ST. MARY'S VS ST. GABE'S                           LETS GO OSM KNIGHTS!!🏀🏀🏀🏀 @ Bridgeport… https://t.co/qiKRlXiKfV
986,bridgeport,"{'coordinates': [-87.58644942, 41.80309611], 'type': 'Point'}",2016-03-12 16:40:44,0,0,Things have progressed. #WorkWork #MAPHlyfe #BooksBooks @ Bridgeport Coffee https://t.co/AY7dW93XTG
987,bridgeport,"{'coordinates': [-87.58644942, 41.80309611], 'type': 'Point'}",2016-03-12 15:23:36,0,0,"Morning coffee, morning #WorkWork, and Frankenstein for good measure. @ Bridgeport Coffee https://t.co/KHhQpAbEbF"
988,bridgeport,"{'coordinates': [-87.65658, 41.8312], 'type': 'Point'}",2016-03-11 16:56:54,0,0,"Tonight at Bridgeport Art Center Chicago!
DIVERSE REALITIES: 6 CHICAGO LATINO ARTISTS
OPENING… https://t.co/RQdykaoNW9"
989,bridgeport,"{'coordinates': [-87.63961177, 41.82464963], 'type': 'Point'}",2016-03-11 00:01:28,0,0,It's like Spring has sprung. @ The Bridgeport Neighborhood https://t.co/qVe3wsVhPf
990,bridgeport,"{'coordinates': [-87.65658, 41.8312], 'type': 'Point'}",2016-03-09 19:35:09,0,0,"Dopening Friday at Bridgeport Art Center: ""Diverse Realities - 6 Chicago Latino Artists."" This… https://t.co/UIIZPdx2Aq"
991,new city,"{'coordinates': [-87.64748865, 41.90849553], 'type': 'Point'}",2016-03-17 01:30:13,1,0,"Checking it out @xe_ro (@ New City in Chicago, IL) https://t.co/K20M2aQzRP"
992,new city,"{'coordinates': [-87.650678, 41.887184], 'type': 'Point'}",2016-03-15 13:11:30,0,0,"Might be my new favorite spot in the this great city of #Chicago! Get out and explore people,… https://t.co/WLGlZQGUQD"
993,new city,"{'coordinates': [-87.67743784, 41.90954692], 'type': 'Point'}",2016-03-13 20:52:25,0,0,Running through the rainy streets of the Windy City in my new favorite the JONI dress 🌼🌷🌼🌷 @… https://t.co/TkF5kLTeCT
994,new city,"{'coordinates': [-87.8673951, 41.9783738], 'type': 'Point'}",2016-03-13 18:56:00,0,0,🍀lucky to have met some new friends🍀 @ Bub City https://t.co/AAx4kAwhJ7
995,new city,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-13 16:45:28,0,0,Chicago we made it! Chicago friends hit me up and show me around my awesome new city 😆… https://t.co/HpBuqGhLK9
996,new city,"{'coordinates': [-87.62266667, 41.88270833], 'type': 'Point'}",2016-03-12 02:31:56,1,0,Seeing some familiar faces in a new city @ Millennium Park https://t.co/nZIvZ4YV1D
997,new city,"{'coordinates': [-87.62802389, 41.89879253], 'type': 'Point'}",2016-03-11 20:51:07,0,0,Beautiful first day for exploring a new city 🌞😊 @ Starbucks https://t.co/YKvrzWPwZh
998,new city,"{'coordinates': [-87.80359087, 41.98061413], 'type': 'Point'}",2016-03-11 17:52:18,0,0,"Just picked up my keys to my new place. (@ RE/MAX City in Chicago, IL) https://t.co/7HS3HdKeCm"
999,new city,,2016-03-10 01:00:33,0,1,RT @KatesAddiction: Second City at New City! #planestrainsandautomobiles (@ ArcLight Cinemas - Chicago - @arclightchicago) https://t.co/KCN…
1000,new city,"{'coordinates': [-87.64697796, 41.90850998], 'type': 'Point'}",2016-03-10 00:45:08,1,1,Second City at New City! #planestrainsandautomobiles (@ ArcLight Cinemas - Chicago - @arclightchicago) https://t.co/KCNVGIoJtB
1001,new city,"{'coordinates': [-87.6374548, 41.8796265], 'type': 'Point'}",2016-03-09 16:20:52,1,0,City of Chicago Lunch  https://t.co/Etaw9HwyeL
1002,new city,"{'coordinates': [-87.80611111, 41.76472222], 'type': 'Point'}",2016-03-09 05:36:25,0,0,Late post to Sunday's Chicago Fire vs New York City FC game.… https://t.co/eEtdWacnui
1003,new city,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-08 18:34:48,0,0,I found this lil' ticket in my wallet. It was my first live TV show. New York City how I miss… https://t.co/9ceRakWuVN
1004,gage park,"{'coordinates': [-87.6895, 41.7911], 'type': 'Point'}",2016-03-10 14:31:16,0,0,#springSeasonCloser @ Gage Park High School https://t.co/jOIK7Q7ZVX
1005,west lawn,"{'coordinates': [-87.7288, 41.7786], 'type': 'Point'}",2016-03-13 05:15:11,0,0,Drinking a Chocolate Milk Stout by @4handsbrewery @ West Lawn (Chicago) — https://t.co/0BIFDahKAy #photo
1006,west lawn,"{'coordinates': [-87.7288, 41.7786], 'type': 'Point'}",2016-03-13 03:31:10,0,0,"Enjoying a Hey, Careful Man, There’s a Beverage Here! by @PipeworksBrewin @ West Lawn (Chicago) — https://t.co/yXHdzvUjm3"
