,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
92,92,92,Englewood,,2016-03-17 01:31:34,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
93,93,93,Englewood,,2016-03-17 01:22:27,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The… https://t.co/SuZuLoepA8 #wshh,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
94,94,94,Englewood,,2016-03-17 01:22:14,0,0,"Y'all said hell naw to south chicago, englewood, south shore...",0.0,0.0,2016-03-17,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.6808}"
95,95,95,Englewood,,2016-03-17 01:18:14,0,0,low-income seniors in chicago's #englewood neighborhood on the struggle of living on $727 a month https://t.co/aU1rmeOllt,0.0,0.0,2016-03-17,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.3182}"
96,96,96,Englewood,,2016-03-17 01:18:00,0,3,RT @AllHipHopModels: Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/AdD4n8CzqX #HipH…,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
97,97,97,Englewood,,2016-03-17 01:15:49,0,1,RT @AHHMCEO: Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/P3XKmtHepx #HipHop,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
98,98,98,Englewood,,2016-03-17 01:15:48,0,3,RT @AllHipHopModels: Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/AdD4n8CzqX #HipH…,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
99,99,99,Englewood,,2016-03-17 01:10:35,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/MSKxoZXYU3 #HipHop,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
100,100,100,Englewood,,2016-03-17 01:10:34,0,1,Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/P3XKmtHepx #HipHop,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
101,101,101,Englewood,,2016-03-17 01:10:34,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/vKXyXbK159 #HipHop,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
102,102,102,Englewood,,2016-03-17 01:10:33,1,3,Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/AdD4n8CzqX #HipHop,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
103,103,103,Englewood,,2016-03-17 01:10:33,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago’s South Side | The Neighborhood https://t.co/Tm3AqqVacs #HipHop,0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
104,104,104,Englewood,,2016-03-17 01:09:20,1,0,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side via @DNAinfoCHI https://t.co/49ZTxh6lSj",0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,105,105,Englewood,,2016-03-17 00:57:16,0,2,"After years of delays, man pleads guilty to raping teen girls https://t.co/wLPpa3UymK https://t.co/f55ihOA6BU",0.0,0.0,2016-03-17,"{'neg': 0.409, 'neu': 0.591, 'pos': 0.0, 'compound': -0.8225}"
106,106,106,Englewood,,2016-03-17 00:02:18,0,0,"Bait Car - Chicago, Englewood #FuckTheBaitCar  https://t.co/kDAPy5UZbD",0.0,0.0,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
107,107,107,Englewood,,2016-03-16 23:06:53,0,0,247Plug: Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/4rHM7gWLAO,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
108,108,108,Englewood,,2016-03-16 23:06:53,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood:  The Def Jam/Coke Bo... https://t.co/lKjETxOiGs,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
109,109,109,Englewood,,2016-03-16 23:06:52,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/orrwLTTban,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
110,110,110,Englewood,,2016-03-16 23:06:52,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/xKPRe2yfWM,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
111,111,111,Englewood,,2016-03-16 23:06:51,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/d1NCLeOWxK,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
112,112,112,Englewood,,2016-03-16 23:06:50,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/SA0EjSpBTT,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
113,113,113,Englewood,,2016-03-16 23:06:49,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/6NhvhbDmgi,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
114,114,114,Englewood,,2016-03-16 23:06:49,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/CDtTmCcyUQ,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
115,115,115,Englewood,,2016-03-16 23:06:48,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/HjB9hELxQa,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
116,116,116,Englewood,,2016-03-16 23:00:59,0,5,RT @DNAinfoCHI: Man pleads guilty to violently raping young girls after 7 years of delays https://t.co/ImglyhocxT https://t.co/xoNbmSLEqv,0.0,0.0,2016-03-16,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.9081}"
117,117,117,Englewood,,2016-03-16 22:42:59,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/82gXz7VJK1,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
118,118,118,Englewood,,2016-03-16 22:16:09,0,0,I liked a @YouTube video from @complex_news https://t.co/rXIE94CU8E Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
119,119,119,Englewood,,2016-03-16 22:15:41,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
120,120,120,Englewood,,2016-03-16 22:02:02,0,2,"RT @growinghome: ""The LGBT community doesn’t only live on the North Side."" https://t.co/mJeA1C3Gmj 

Another one by @DNAinfoCHI's @AndreaVW…",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
121,121,121,Englewood,,2016-03-16 22:01:13,2,0,"Happy news … Howard Brown opens clinic in Englewood, where their services are much needed https://t.co/ADO0D9U2f2 via @AndreaVWatson12",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5719}"
122,122,122,Englewood,,2016-03-16 22:00:21,0,2,"RT @growinghome: ""The LGBT community doesn’t only live on the North Side."" https://t.co/mJeA1C3Gmj 

Another one by @DNAinfoCHI's @AndreaVW…",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
123,123,123,Englewood,,2016-03-16 21:40:17,1,2,"""The LGBT community doesn’t only live on the North Side."" https://t.co/mJeA1C3Gmj 

Another one by @DNAinfoCHI's @AndreaVWatson12 #Englewood",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
124,124,124,Englewood,,2016-03-16 21:37:36,0,1,"RT @AnnaDeShawn: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side via @DNAinfoCHI https://t.co/kD5szTjtRT",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
125,125,125,Englewood,,2016-03-16 21:33:32,0,5,RT @DNAinfoCHI: Man pleads guilty to violently raping young girls after 7 years of delays https://t.co/ImglyhocxT https://t.co/xoNbmSLEqv,0.0,0.0,2016-03-16,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.9081}"
126,126,126,Englewood,,2016-03-16 21:32:30,0,0,Working at Englewood Whole Foods Info Series Kicks Off Thursday via @DNAinfoCHI https://t.co/axlCRQLMdl,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
127,127,127,Englewood,,2016-03-16 21:30:33,0,1,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side via @DNAinfoCHI https://t.co/kD5szTjtRT",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
128,128,128,Englewood,,2016-03-16 21:28:36,0,3,RT @CSTbreaking: Man wounded in West Englewood drive-by shooting https://t.co/pdebcDHnra,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
129,129,129,Englewood,,2016-03-16 21:14:18,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
130,130,130,Englewood,,2016-03-16 21:06:20,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
131,131,131,Englewood,,2016-03-16 21:04:56,0,3,RT @CSTbreaking: Man wounded in West Englewood drive-by shooting https://t.co/pdebcDHnra,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
132,132,132,Englewood,,2016-03-16 21:01:53,2,3,Man wounded in West Englewood drive-by shooting https://t.co/pdebcDHnra,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
133,133,133,Englewood,,2016-03-16 20:41:10,0,0,"#Durk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/y3Bp2x5pUk https://t.co/p9BCN34D3C",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
134,134,134,Englewood,,2016-03-16 20:24:47,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/r0L38kSN9U,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
135,135,135,Englewood,,2016-03-16 20:07:06,1,0,Jimmie Smith pleads guilty to raping 4 young girls after YEARS of (crazy) delays https://t.co/mdpJCJXLD8 https://t.co/i75VRhh89P,0.0,0.0,2016-03-16,"{'neg': 0.369, 'neu': 0.631, 'pos': 0.0, 'compound': -0.8225}"
136,136,136,Englewood,,2016-03-16 19:32:19,0,0,Why when its Black on Black crime the leave the color out of the title? https://t.co/RypHCBjpI9,0.0,0.0,2016-03-16,"{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.5719}"
137,137,137,Englewood,,2016-03-16 19:11:15,0,0,@SPOTNEWSonIG Man pleads guilty to violently raping young girls on South Side https://t.co/HSHfxpen8g https://t.co/TXa2QoErwa,0.0,0.0,2016-03-16,"{'neg': 0.509, 'neu': 0.491, 'pos': 0.0, 'compound': -0.9081}"
138,138,138,Englewood,,2016-03-16 19:11:10,0,0,Man pleads guilty to violently raping young girls on South Side https://t.co/HSHfxpen8g https://t.co/TXa2QoErwa,0.0,0.0,2016-03-16,"{'neg': 0.533, 'neu': 0.467, 'pos': 0.0, 'compound': -0.9081}"
139,139,139,Englewood,,2016-03-16 19:09:48,0,5,RT @DNAinfoCHI: Man pleads guilty to violently raping young girls after 7 years of delays https://t.co/ImglyhocxT https://t.co/xoNbmSLEqv,0.0,0.0,2016-03-16,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.9081}"
140,140,140,Englewood,,2016-03-16 19:07:07,0,5,RT @DNAinfoCHI: Man pleads guilty to violently raping young girls after 7 years of delays https://t.co/ImglyhocxT https://t.co/xoNbmSLEqv,0.0,0.0,2016-03-16,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.9081}"
141,141,141,Englewood,,2016-03-16 19:06:13,1,5,Man pleads guilty to violently raping young girls after 7 years of delays https://t.co/ImglyhocxT https://t.co/xoNbmSLEqv,0.0,0.0,2016-03-16,"{'neg': 0.509, 'neu': 0.491, 'pos': 0.0, 'compound': -0.9081}"
142,142,142,Englewood,,2016-03-16 18:36:15,0,2,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
143,143,143,Englewood,,2016-03-16 18:30:36,0,1,RT @retailwire: Whole Foods closer to new store in poor Chicago neighborhood https://t.co/LewTb1puzv @chicagotribune via @retailwire https:…,0.0,0.0,2016-03-16,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}"
144,144,144,Englewood,,2016-03-16 18:30:19,0,1,Whole Foods closer to new store in poor Chicago neighborhood https://t.co/LewTb1puzv @chicagotribune via @retailwire https://t.co/K49sYkUGKo,0.0,0.0,2016-03-16,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}"
145,145,145,Englewood,,2016-03-16 18:28:02,0,2,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
146,146,146,Englewood,,2016-03-16 18:27:50,12,2,"#LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
147,147,147,Englewood,,2016-03-16 18:22:16,0,0,What do you think https://t.co/dF4Dvj85Fs,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
148,148,148,Englewood,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-16 18:14:33,0,0,"Hemodialysis Registered Nurse - Englewood - Chicago, IL - Fresenius Medical Care: (#Chicago, IL) https://t.co/mFXWHmsMto #dialysis #Job",-87.62979820000001,41.8781136,2016-03-16,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}"
149,149,149,Englewood,,2016-03-16 18:07:51,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
150,150,150,Englewood,,2016-03-16 18:06:59,0,0,"Video: #LilDurk #Chicago #EngleWood 
Chicago Est.1837: COMPLEX EXCLUSIVE: LIL DURK GIVES A TOUR OF ENGLEW... https://t.co/twjlShe5S1",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.3034}"
151,151,151,Englewood,,2016-03-16 18:03:20,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
152,152,152,Englewood,,2016-03-16 17:54:21,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
153,153,153,Englewood,,2016-03-16 17:33:19,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
154,154,154,Englewood,,2016-03-16 17:30:08,0,2,"RT @AndreaVWatson12: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/x8NnLaTPE0",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
155,155,155,Englewood,,2016-03-16 17:18:51,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
156,156,156,Englewood,,2016-03-16 17:18:01,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
157,157,157,Englewood,,2016-03-16 17:05:27,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
158,158,158,Englewood,,2016-03-16 16:55:06,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
159,159,159,Englewood,,2016-03-16 16:54:47,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
160,160,160,Englewood,,2016-03-16 16:53:51,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
161,161,161,Englewood,,2016-03-16 16:53:36,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
162,162,162,Englewood,,2016-03-16 16:52:44,1,0,"WONDERFUL! RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/npFCtZDG2J",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6932}"
163,163,163,Englewood,,2016-03-16 16:52:40,0,16,"RT @lollybowean: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
164,164,164,Englewood,,2016-03-16 16:49:48,14,16,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/1cJukKbWbF",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
165,165,165,Englewood,,2016-03-16 16:49:23,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago s South Side- https://t.co/ubl5B9zivT,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
166,166,166,Englewood,,2016-03-16 16:42:41,0,0,WELCOME TO ENGLEWOOD!!!-CHICAGO ENGLEWOOD #1: https://t.co/KwyNczhE9J via @YouTube,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.6817}"
167,167,167,Englewood,,2016-03-16 16:41:24,0,0,I added a video to a @YouTube playlist https://t.co/KwyNczhE9J WELCOME TO ENGLEWOOD!!!-CHICAGO ENGLEWOOD #1,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.6817}"
168,168,168,Englewood,,2016-03-16 16:30:10,0,0,I liked a @YouTube video from @complex_news https://t.co/oVKfxh1NX9 Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
169,169,169,Englewood,,2016-03-16 16:13:17,0,2,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side  https://t.co/x8NnLaTPE0",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
170,170,170,Englewood,,2016-03-16 16:07:01,0,3,"RT @evanFmoore: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side via @DNAinfoCHI https://t.co/cux4M0VcFY",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
171,171,171,Englewood,,2016-03-16 16:01:01,0,0,@LILDURK_ TAKES @COMPLEXMAG ON A TOUR OF ENGLEWOOD ON CHICAGO’S SOUTH SIDE THE NEIGHBORHOOD https://t.co/RZGaV6RL8A ~ #follow @inticeonline,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
172,172,172,Englewood,,2016-03-16 16:00:17,0,0,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side Englewood https://t.co/nu3XXn55vS Chicago https://t.co/JNoYBeKQuq",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
173,173,173,Englewood,,2016-03-16 15:59:41,0,3,"RT @evanFmoore: Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side via @DNAinfoCHI https://t.co/cux4M0VcFY",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
174,174,174,Englewood,,2016-03-16 15:55:39,1,4,Lil Durk Gives Us A Tour Of Englewood On Chicago’s South Side In “The Neighborhood” https://t.co/IQ1B5ZJDa9,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
175,175,175,Englewood,,2016-03-16 15:49:02,0,0,Join the Resident Association of Greater Englewood - (RAGE) Today! https://t.co/I1LVIP4MG4 via @everyblock https://t.co/kVGsaOfaqJ,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.6114}"
176,176,176,Englewood,,2016-03-16 15:34:40,0,0,Join the Resident Association of Greater Englewood - (RAGE) Today! https://t.co/I1LVIP4MG4 via @everyblock,0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6114}"
177,177,177,Englewood,,2016-03-16 15:33:38,0,0,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on South Side - DNAinfo https://t.co/zK6FbV7KfN #LGBT",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
178,178,178,Englewood,,2016-03-16 15:30:28,0,3,RT @PeterNickeas: Englewood had two homicides within 3 blocks in 3 hours: 69/Racine and 70/Morgan   #chicago,0.0,0.0,2016-03-16,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.2263}"
179,179,179,Englewood,,2016-03-16 15:21:10,0,0,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on ... - DNAinfo https://t.co/Ze2GNAp4VH",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
180,180,180,Englewood,,2016-03-16 15:21:07,0,0,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on ... - DNAinfo https://t.co/PMSRevfANn",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
181,181,181,Englewood,,2016-03-16 15:17:11,0,0,"Howard Brown Opens LGBT-Focused Clinic in Englewood, Its 1st on ... - DNAinfo https://t.co/gEij78pK6o",0.0,0.0,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
