,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
758,Englewood,,2016-03-14 14:58:22,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
759,Englewood,,2016-03-14 14:58:10,0,0,"RT ComplexMusic: .lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" … https://t.co/Mf5EcBaRTB"
760,Englewood,,2016-03-14 14:57:44,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
761,Englewood,,2016-03-14 14:56:14,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
762,Englewood,,2016-03-14 14:55:22,0,0,"news: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/PNxWYgV38q"
763,Englewood,,2016-03-14 14:54:59,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
764,Englewood,,2016-03-14 14:54:30,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
765,Englewood,,2016-03-14 14:54:14,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
766,Englewood,,2016-03-14 14:54:01,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
767,Englewood,,2016-03-14 14:53:55,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
768,Englewood,,2016-03-14 14:53:46,79,30,".@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.co/VRc0LixfPE"
769,Englewood,,2016-03-14 14:53:46,0,0,Lil' Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood: https://t.co/RQSoV2obUF via @YouTube
770,Englewood,,2016-03-14 14:51:38,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/W3WFDBPfnd"
771,Englewood,,2016-03-14 14:51:37,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/emTm3uvffy"
772,Englewood,,2016-03-14 14:51:37,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/FV2dtndwry"
773,Englewood,,2016-03-14 14:51:33,0,0,"#Music Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The D... https://t.co/MrQeBtVAoe #DJTosh #Yes"
774,Englewood,,2016-03-14 14:51:29,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Ja... https://t.co/RwPrbkoLKP #popmusicstuff"
775,Englewood,,2016-03-14 14:51:29,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/l3U9JaeLxZ"
776,Englewood,,2016-03-14 14:51:28,0,0,"#HipHopBreaker: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/gA32V4SBYJ"
777,Englewood,,2016-03-14 14:50:26,0,0,Lil Durk Gives Us A Tour of Englewood on Chicago’s South Side in “The Neighborhood” https://t.co/6qrgPJgl9V
778,Englewood,,2016-03-14 14:49:41,0,0,"#adelekeblog Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/... https://t.co/9wsqahiuLn"
779,Englewood,,2016-03-14 14:49:40,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/k0p2wjsmgY"
780,Englewood,,2016-03-14 14:49:40,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/LxXjrsihw8 #TeamFollowBack"
781,Englewood,,2016-03-14 14:49:39,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/prdnkUL1Ov"
782,Englewood,,2016-03-14 14:49:39,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/bdOXnj9mW0"
783,Englewood,,2016-03-14 14:49:38,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/6YFB7ds7hq"
784,Englewood,,2016-03-14 14:49:38,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/WZ0fJ6zyWs"
785,Englewood,,2016-03-14 14:48:57,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/feVi0jPF4Z"
786,Englewood,,2016-03-14 14:46:10,0,0,"ComplexMag&gt; Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/fNfuJgXB6M"
787,Englewood,,2016-03-14 14:45:51,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/iLflop0hb3"
788,Englewood,,2016-03-14 14:45:51,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/WhtCSm48kD"
789,Englewood,,2016-03-14 14:45:50,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/M72xUCO5uv"
790,Englewood,,2016-03-14 14:45:50,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"": The Def Jam/Coke Boys rap... https://t.co/2meXBQpdtO"
791,Englewood,,2016-03-14 14:41:19,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" - https://t.co/lQgT7fqjAE"
792,Englewood,,2016-03-14 14:39:49,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/YuvOVzQV8E"
793,Englewood,,2016-03-14 05:19:22,0,0,Tommy Sotomayor Talks With Father Pfleger In Englewood About Chicago Violence! 7-18-14 https://t.co/9HXkb4SObj
794,Englewood,,2016-03-13 23:30:10,0,0,"Boy, 16, wounded in shooting near Englewood border - Chicago Tribune: Chicago Tribune Boy, 16, wounded in shooting… https://t.co/N2Re1GxNGW"
795,Englewood,,2016-03-13 23:26:36,0,0,1 wounded in shooting near Englewood border https://t.co/aYyhiFL9wE #Chiraq #chiraqradio #chiraq #killinois #chiraqmagazine
796,Englewood,,2016-03-13 23:20:48,0,0,1 wounded in shooting near Englewood border https://t.co/smYJelEYTI #Chiraq
797,Englewood,,2016-03-13 23:18:35,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/TjaOibcYhU #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
798,Englewood,,2016-03-13 22:44:42,0,0,"Boy, 16, wounded in shooting near Englewood border - Chicago Tribune https://t.co/McB7u5FwFM"
799,Englewood,,2016-03-13 21:12:15,1,0,Chicago Defenders hold on to advance to the Final Four defeating Providence Englewood (Girls div.) https://t.co/uXWyOwN1NG
800,Englewood,,2016-03-13 20:52:08,0,0,chicagonewsnow: 1 wounded in shooting near Englewood border https://t.co/eAZgDSiE5k #chicago
801,Englewood,,2016-03-13 20:52:07,0,0,chicagonewsnow: 1 wounded in shooting near Englewood border https://t.co/1hADKqvdHo #chicago
802,Englewood,,2016-03-13 20:41:06,0,0,1 wounded in shooting near Englewood border https://t.co/xKqO9FtSEY #chicago
803,Englewood,,2016-03-13 20:34:04,0,0,#news 1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a shooting... https://t.co/hUZRb6JFUu
804,Englewood,,2016-03-13 20:34:00,0,0,#news 1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a shooting in... https://t.co/ir9vhniFN8
805,Englewood,,2016-03-13 20:33:04,0,0,1 wounded in shooting near Englewood border https://t.co/v0lCb2Jeqo #chicago
806,Englewood,,2016-03-13 20:17:01,0,0,#chicago #news 1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a sh... https://t.co/pqjvA0QbXv
807,Englewood,,2016-03-13 20:10:34,0,0,1 wounded in shooting near Englewood border: A male victim was wounded Sunday afternoon in a shooting in the city's… https://t.co/ykZfDEg8i5
808,Englewood,,2016-03-13 20:07:11,0,0,1 wounded in shooting near Englewood border: A male victim was wounded Sunday afternoon in a shooting in the city's… https://t.co/qKhPMCo5dR
809,Englewood,,2016-03-13 20:05:09,0,0,1 wounded in shooting near Englewood border https://t.co/PevIy8S8B4
810,Englewood,,2016-03-13 20:04:36,0,0,1 wounded in shooting near Englewood border: A male victim was wounded Sunday afternoon in a… https://t.co/nzDy6NdRa5 #Chicago #News
811,Englewood,,2016-03-13 19:55:29,0,0,1 wounded in shooting near Englewood border https://t.co/90CoIIdbJW
812,Englewood,,2016-03-13 19:53:26,0,2,RT @ChicagoBreaking: 1 wounded in shooting near Englewood border https://t.co/uMDlZHtDDu
813,Englewood,,2016-03-13 19:51:19,0,2,RT @ChicagoBreaking: 1 wounded in shooting near Englewood border https://t.co/uMDlZHtDDu
814,Englewood,,2016-03-13 19:50:00,0,2,1 wounded in shooting near Englewood border https://t.co/uMDlZHtDDu
815,Englewood,,2016-03-13 19:05:09,0,0,"#GREATINENGLEWOOD - ""Several groups based in Englewood, Chicago are seeking donations so that they can help... https://t.co/j05Svl4bwt"
816,Englewood,,2016-03-13 17:22:40,0,0,"https://t.co/PlpQ78fYTu ""up and coming englewood"" oh wow thats hilarious!"
817,Englewood,,2016-03-13 13:23:06,0,1,"RT @TMH_Chicago: Chicago #realestate 7159 S Wood St, Chicago, IL 60636, $12,000: Vacant lot in Chicago, IL - West Englewood https://t.co/Sb…"
818,Englewood,,2016-03-13 13:21:43,0,1,"RT @TMH_Chicago: Chicago #realestate 7330 S Wood St, Chicago, IL 60636, $25,000: Vacant lot in Chicago, IL - West Englewood https://t.co/v0…"
819,Englewood,,2016-03-13 10:20:21,0,2,"RT @CSTbreaking: Police: Man fatally shot sitting in car in West Englewood
https://t.co/rBdtBfPI8Z"
820,Englewood,,2016-03-13 04:59:03,0,0,Englewood Chicago gunshots for New Years https://t.co/9Nv2UUHpbd via @YouTube literally sounds like iraq
821,Englewood,,2016-03-13 00:18:01,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/0MJn7KfJza #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
822,Englewood,,2016-03-12 23:02:20,0,0,"@Celiatweet HUH???? Have you EVER been to CHICAGO??? Better yet have you been to Englewood, Aurburn-Gresham, Austin???"
823,Englewood,,2016-03-12 22:06:59,2,0,"I want to start a show about businesses in Englewood called, ""HOW IS IT STILL OPEN??!""
#Chicago"
824,Englewood,,2016-03-12 20:55:52,0,1,RT @Join_RAGE: #GreatinEnglewood - Englewood Groups Unite to Help Flint Water Crisis Victims via @DNAinfoCHI https://t.co/w8GnVHOpl9
825,Englewood,,2016-03-12 20:55:46,0,1,RT @Join_RAGE: #GreatinEnglewood - Get Informed - Englewood Village Meeting - March 15th https://t.co/cuP0Hc0pTv via @everyblock
826,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-12 20:01:16,0,0,"😎  n 🚦 Ⓜ⛎🅱⛎ @ Chicago (Englewood neighborhood), Illinois https://t.co/DCtHq9CZsw"
827,Englewood,,2016-03-12 18:33:28,1,0,"#77 Proud Chicago City Treasurer 
Kurt Summers @ Englewood Blue #GECDC #Englewood Blue https://t.co/U50jARjfIB"
828,Englewood,,2016-03-12 17:50:11,2,0,"From Englewood, Chicago to Flint Michigan....""At least a dozen Englewood-based groups are working together to... https://t.co/9oMLz2qEze"
829,Englewood,,2016-03-12 17:20:06,0,0,Y'all was gonna hear more bullets flying at the Chicago trump rally than in Englewood 😂
830,Englewood,,2016-03-12 16:41:55,0,0,"Just posted a photo @ Chicago (Englewood neighborhood), Illinois https://t.co/kuuknlh9jP"
831,Englewood,,2016-03-12 16:30:56,1,0,"I liked a @YouTube video from @hhhfix https://t.co/kjPTOU5hSR Famous Dex Talks Englewood Chicago, The Sauce Factory, Houston Music"
832,Englewood,,2016-03-12 15:54:39,0,0,4th graders at Henderson Academy in Englewood will be learning about absorbency and making lava lamps #Chicago #Volunteer #ChicagoCares
833,Englewood,,2016-03-12 15:21:33,1,0,Chicago is such a powerful place whether the energy is positive or negative. We saw that last night. #Englewood #TrumpRally
834,Englewood,,2016-03-12 14:21:01,0,0,"Chicago (IL) WLS: 1 dead, 1 critical after police standoff in Englewood, police say"
835,Englewood,,2016-03-12 14:16:23,0,0,@realDonaldTrump too bad #Chicago treated you so well.  You should also check out #Englewood while you are there.
836,Englewood,,2016-03-12 13:33:11,1,1,"Chicago #realestate 7330 S Wood St, Chicago, IL 60636, $25,000: Vacant lot in Chicago, IL - West Englewood https://t.co/v0bOF3eEu6"
837,Englewood,,2016-03-12 13:33:11,0,1,"Chicago #realestate 7159 S Wood St, Chicago, IL 60636, $12,000: Vacant lot in Chicago, IL - West Englewood https://t.co/Sbgs21JseL"
838,Englewood,,2016-03-12 13:21:13,0,0,In the near future englewood is gonna be the most peaceful community in Chicago
839,Englewood,,2016-03-12 12:58:04,0,0,My week here in Englewood and Chicago in general has changed a great part of me in every aspect of my life. God knows I'll miss these kids.
840,Englewood,,2016-03-12 12:48:02,0,0,"1 dead, 1 critical after police standoff in Englewood, police say: One person is dead and another is ... https://t.co/rR5N2eOHqv #Chicago"
841,Englewood,,2016-03-12 12:47:07,0,0,"1 dead, 1 critical after police standoff in Englewood, police say: One person is dead and another is… https://t.co/EptydTQY2h #Chicago #News"
842,Englewood,,2016-03-12 12:33:06,0,0,"1 dead, 1 critical after police standoff in Englewood, police say https://t.co/psFZlhaUNk"
843,Englewood,,2016-03-12 10:32:10,0,0,Man shot in Englewood - https://t.co/yFow1SlocL
844,Englewood,,2016-03-12 10:32:09,0,0,Man shot in Englewood https://t.co/P5SjSDrdbN
845,Englewood,,2016-03-12 10:32:09,0,0,Man shot in Englewood - https://t.co/1FrqKYJSNU
846,Englewood,,2016-03-12 10:03:51,0,0,Man shot in Englewood https://t.co/gVNKI0yo64
847,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-12 06:44:37,0,0,"😎 @ Chicago (Englewood neighborhood), Illinois https://t.co/LJ5J0yp5zd"
848,Englewood,,2016-03-12 05:39:34,0,0,"Englewood Candle-maker's Specialty Scents Include Pina Colada, Pound Cake via @DNAinfoCHI https://t.co/D4U2LzYbGK"
849,Englewood,,2016-03-12 05:25:14,0,1,"Englewood, Austin, and Garfield Park are by far the deadliest neighborhoods in #Chicago. In 2014, these saw 118 #homicides!"
850,Englewood,,2016-03-12 04:57:53,0,0,@samanthajacobs The same people protesting against Trump will be shooting each other in Englewood tonight - Chicago is blue and violent
851,Englewood,,2016-03-12 04:53:39,0,1,RT @littlelevin: #Chicago Why don't they march on Austin or how bout Englewood or even South Lawndale ? Do they even know what their marchi…
852,Englewood,,2016-03-12 04:51:12,2,1,#Chicago Why don't they march on Austin or how bout Englewood or even South Lawndale ? Do they even know what their marching for
853,Englewood,,2016-03-12 04:39:09,0,0,"@LightskinJesuSP &gt;englewood
&gt;chicago

look, if you're going to be a fucking drag on white society, at least know the neighborhoods"
854,Englewood,,2016-03-12 04:23:43,2,0,"Now the protestors are on their way to Englewood to shut down gangs, right? TrumpRally #Chicago"
855,Englewood,,2016-03-12 02:56:46,0,0,https://t.co/6QTkFQ2TMV  meanwhile in #Chicago no one give a shit about black man killed by black man.
856,Englewood,,2016-03-12 01:07:43,0,1,RT @Mahagony: For Updates &amp; more... Visit LouDGangUSA https://t.co/2BGilibmx4 #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencr…
857,Englewood,,2016-03-12 01:06:49,0,0,Tell yo daughter she's welcomed to come in the Englewood and Roseland area in Chicago 😍😍😍 @realDonaldTrump
858,Englewood,,2016-03-12 00:51:11,1,0,"#Chicago You're making me proud tonight!! FUCK Trump!! #TrumpRally That shit don't fly here, fuck around and get dropped in Englewood!"
859,Englewood,,2016-03-12 00:42:21,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…
860,Englewood,,2016-03-12 00:18:04,0,1,For Updates &amp; more... Visit LouDGangUSA https://t.co/2BGilibmx4 #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
861,Englewood,,2016-03-11 23:47:29,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…
862,Englewood,,2016-03-11 23:37:41,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…
863,Englewood,,2016-03-11 23:36:47,0,5,RT @chicagotribune: Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdr…
864,Englewood,,2016-03-11 23:36:04,2,5,Friend: Man shot dead after dropping off son at day care in West Englewood https://t.co/oQDU9q3rKj https://t.co/5QUcSdrTI1
865,Englewood,,2016-03-11 23:24:38,0,0,Man wounded in West Englewood shooting https://t.co/itfqZnllSJ
866,Englewood,,2016-03-11 23:14:57,0,0,"Just posted a photo @ Chicago (Englewood neighborhood), Illinois https://t.co/OiUI87Mfa1"
867,Englewood,,2016-03-11 21:51:47,0,2,"RT @Mahagony: Cнecĸ Oυт New FEASTIN @perklive @loudgangusa @ Englewood, Chicago https://t.co/2sMSfDNofx"
868,Englewood,,2016-03-11 21:49:41,0,4,"RT @LoudGangUSA: For Updates &amp; more...
Visit @LouDGangUSA https://t.co/zeI9Xl9Cyg
#LouDGangUSA #Chicago #music #Englewood #rap #hiphop #gre…"
869,Englewood,,2016-03-11 21:40:15,0,2,"RT @Mahagony: Cнecĸ Oυт New FEASTIN @perklive @loudgangusa @ Englewood, Chicago https://t.co/2sMSfDNofx"
870,Englewood,,2016-03-11 21:38:35,0,2,"RT @CSTbreaking: Police: Man fatally shot sitting in car in West Englewood
https://t.co/rBdtBfPI8Z"
871,Englewood,,2016-03-11 21:27:39,0,0,@howardbrownhc announces new clinic in Englewood! #LGBT #health #Chicago https://t.co/LVe8BGOtWr
872,Englewood,,2016-03-11 20:35:01,2,2,"Police: Man fatally shot sitting in car in West Englewood
https://t.co/rBdtBfPI8Z"
873,Englewood,,2016-03-11 20:14:00,1,1,"Englewood Enterprise Gallery's monthly empowerment open house is Mar 13, with kids activities too #goodinenglewood https://t.co/9TlxkRYl5c"
874,Englewood,,2016-03-11 19:17:25,0,0,@realDonaldTrump welcome to Chicago! Be sure to check out the beautiful historic neighborhoods of oak lawn and Englewood while you're here!
875,Englewood,,2016-03-11 18:48:11,0,1,RT @ChicagoDailyNew: #Breaking Man wounded in West Englewood shooting https://t.co/bdCvbB1iBV
876,Englewood,,2016-03-11 17:45:39,0,1,RT @_rdjenkins: Barbershop at the Library interesting program for the kids in Englewood neighborhood of Chicago https://t.co/Ol5tRlcpGW
877,Englewood,,2016-03-11 17:45:13,1,1,Barbershop at the Library interesting program for the kids in Englewood neighborhood of Chicago https://t.co/Ol5tRlcpGW
878,Englewood,,2016-03-11 17:41:23,0,0,Man killed in West Englewood shooting https://t.co/vBXCFN5f27
879,Englewood,,2016-03-11 17:36:31,0,3,RT @ChicagoBreaking: Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F
880,Englewood,,2016-03-11 17:16:24,0,0,#chicago #news Man killed in West Englewood shooting - A 26-year-old man was fatally wounded Friday morning in ... https://t.co/JXWcH7YDWz
881,Englewood,,2016-03-11 17:09:07,0,0,Man killed in West Englewood shooting https://t.co/vlDxJxfLNh
882,Englewood,,2016-03-11 16:58:18,0,0,Man killed in West Englewood shooting - Chicago Tribune: Chicago TribuneMan killed in West Englewood shootingC... https://t.co/CoLbdXxOiW
883,Englewood,,2016-03-11 16:54:15,0,0,Man killed in West Englewood shooting https://t.co/ibPoyFElnY
884,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-11 16:41:38,1,0,"S/o my nigga Harry..... #Life 🙌🙌🙌 @ Chicago (Englewood neighborhood), Illinois https://t.co/TpthadGi6Y"
885,Englewood,,2016-03-11 16:40:07,0,0,Man wounded in West Englewood shooting: A 26-year-old man was wounded Friday morning in a shooting in the city's… https://t.co/IAUd2bJJdh
886,Englewood,,2016-03-11 16:34:16,1,1,#Breaking Man wounded in West Englewood shooting https://t.co/bdCvbB1iBV
887,Englewood,,2016-03-11 16:34:16,1,0,Man wounded in West Englewood shooting https://t.co/KLo3sZADS1 #chicago
888,Englewood,,2016-03-11 16:26:12,0,0,Man wounded in West Englewood shooting: A 26-year-old man was wounded Friday morning in a shooting… https://t.co/oLcLfbVxG8 #Chicago #News
889,Englewood,,2016-03-11 16:26:11,0,3,RT @ChicagoBreaking: Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F
890,Englewood,,2016-03-11 16:25:20,0,3,RT @ChicagoBreaking: Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F
891,Englewood,,2016-03-11 16:25:01,0,3,Man wounded in West Englewood shooting https://t.co/vOYxMc3l6F
892,Englewood,,2016-03-11 16:22:09,0,0,Man wounded in West Englewood shooting: A 26-year-old man was wounded Friday morning in a shooting in the city's… https://t.co/Eq3nZZp9cQ
893,Englewood,,2016-03-11 12:54:07,0,0,"Englewood comeback   Great news for Chicago, ""my city."""
894,Englewood,,2016-03-11 08:32:31,0,1,RT @AndreaVWatson12: Hmm..Here's my story which was published the day before  @kathychaney @Mario_Demiuex https://t.co/n9usOaCPJ3  https://…
895,Englewood,,2016-03-11 08:08:08,0,1,Hmm..Here's my story which was published the day before  @kathychaney @Mario_Demiuex https://t.co/n9usOaCPJ3  https://t.co/TzEWsAWwP1
896,Englewood,,2016-03-11 05:28:13,1,0,"Bitch, you created your own Blood set in Chicago called Englewood Dyke Families. Dont let Facebook get you fucked up https://t.co/H2KiDrSVBq"
897,Englewood,,2016-03-11 05:01:25,0,5,RT @jeansvaljeans: insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MV…
898,Englewood,,2016-03-11 05:01:10,0,5,RT @jeansvaljeans: insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MV…
899,Englewood,,2016-03-11 04:58:08,0,2,RT @SCFJobs: We're always thrilled to connect talent to great careers like @StepITUpAmerica @AndreaVWatson12 https://t.co/dnMopZrpDy @DNAin…
900,Englewood,,2016-03-11 00:18:01,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/WyatT15qFg #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
901,Englewood,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-10 23:07:12,0,0,"This #job might be a great fit for you: Biomedical Technician I - Ross Dialysis - Englewood - https://t.co/gavbjnxZOI #Chicago, IL #Hiring"
902,Englewood,,2016-03-10 22:50:40,0,0,Howard Brown Health Announces New Clinic In Chicago’s Englewood Neighborhood | Howard Brown Health https://t.co/Y1PrDKMaxh
903,Englewood,,2016-03-10 21:14:50,0,0,"""Howard Brown Health Announces New Clinic in Chicago's Englewood Neihborhood"" on @LinkedIn https://t.co/SnDf8Wy0AL"
904,Englewood,,2016-03-10 21:06:42,0,0,"I've been working for it, putting in overtime. 🙏🏽 #OT #YKManagement #MEASP @ Chicago (Englewood… https://t.co/MKkM75xyKK"
905,Englewood,,2016-03-10 20:54:33,0,0,Every Goon in Chicago need to be at the Trump Rally tomorrow. #SouthSide #WestSide #JefferyManor #KillaWard #TerrorTown #Englewood
906,Englewood,,2016-03-10 20:18:17,1,0,"@kanyewest whats good Ye' remember John Hope? Southside Englewood, Chicago.."
907,Englewood,,2016-03-10 17:07:17,1,0,#TIFThursday - We will talk TIFs here - Englewood Development Focus Group - Let Your Voice Be Heard-March 19th! https://t.co/FpXHtEQ1kF via
908,Englewood,,2016-03-10 15:51:20,0,2,"RT @CSTbreaking: Police: Cab drivers targeted in West Englewood armed robberies
https://t.co/khLDUct99V"
909,Englewood,,2016-03-10 15:43:08,0,2,"RT @CSTbreaking: Police: Cab drivers targeted in West Englewood armed robberies
https://t.co/khLDUct99V"
910,Englewood,,2016-03-10 15:11:59,1,0,I wish @realDonaldTrump would dare take a trip to Englewood while in Chicago tomorrow 🙂
911,Englewood,,2016-03-10 15:11:13,0,0,"Retweeted CivicLab Chicago (@CivicLabChicago):

Here's what Asiaha Butler of Englewood's R.A.G.E. said about ""TIF... https://t.co/JW7U3CE0aE"
912,Englewood,,2016-03-10 15:10:06,0,0,"Retweeted CivicLab Chicago (@CivicLabChicago):

TIF reform fires up voters in Englewood! https://t.co/7MIM81Xu4S https://t.co/elWPSJOLtE"
913,Englewood,,2016-03-10 15:09:51,0,1,RT @CivicLabChicago: TIF reform fires up voters in Englewood! http://t.co/hZDVyKROZ8
914,Englewood,,2016-03-10 08:48:38,0,0,2 men shot in car in West Englewood.. Related Articles: https://t.co/uIiFbPrROi
915,Englewood,,2016-03-10 08:37:41,0,59,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
916,Englewood,,2016-03-10 04:52:17,0,1,RT @its_lil_g: South side englewood  Chicago Illinois 💯 https://t.co/LO1g7rzoZ4
917,Englewood,,2016-03-10 04:51:33,2,1,South side englewood  Chicago Illinois 💯 https://t.co/LO1g7rzoZ4
918,Englewood,,2016-03-10 02:30:13,0,5,RT @jeansvaljeans: insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MV…
919,Englewood,,2016-03-10 01:14:52,0,5,RT @jeansvaljeans: insufficient social services and discriminatory hiring practices are failing englewood's senior citizens https://t.co/MV…
920,Englewood,,2016-03-10 00:18:28,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/hnxEHWg41j #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
921,Englewood,,2016-03-10 00:18:08,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
922,Englewood,,2016-03-10 00:17:44,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
923,Englewood,,2016-03-09 23:50:35,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
924,Englewood,,2016-03-09 23:38:15,0,10,RT @ByYourLogic: Chicago neighborhoods like Englewood have poverty rates over 40%. Clinton surrogates will say how irrelevant that is durin…
