,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
80,80,80,lincoln square,"{'coordinates': [-87.68558, 41.96467], 'type': 'Point'}",2016-03-16 00:09:26,0,0,#procrastination @ Lincoln Square Neighborhood https://t.co/lp8cDmrLkH,-87.68558,41.96467,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,81,81,lincoln square,"{'coordinates': [-87.68558, 41.96467], 'type': 'Point'}",2016-03-15 15:18:26,1,0,Obligatory voting Instagram #chicago #vote @ Lincoln Square Neighborhood https://t.co/cziBd2pGzB,-87.68558,41.96467,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,82,82,lincoln square,"{'coordinates': [-87.68845291, 41.96816107], 'type': 'Point'}",2016-03-15 01:58:37,0,0,"Fun race, too bad my IT band sucks! @ Fleet Feet Lincoln Square https://t.co/v2ztnE1asQ",-87.68845291,41.96816107,2016-03-15,"{'neg': 0.321, 'neu': 0.51, 'pos': 0.168, 'compound': -0.4574}"
83,83,83,lincoln square,"{'coordinates': [-87.68677514, 41.96635471], 'type': 'Point'}",2016-03-14 18:36:28,0,0,"I'm at Lincoln Square Athletic Club Pool in Chicago, IL https://t.co/Qo0XmyWiW9",-87.68677514,41.96635471,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,84,84,lincoln square,"{'coordinates': [-87.68558, 41.96467], 'type': 'Point'}",2016-03-13 20:02:55,0,0,Sunday. @ Lincoln Square Neighborhood https://t.co/AY7Elp1kJw,-87.68558,41.96467,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
85,85,85,lincoln square,"{'coordinates': [-87.69, 41.97], 'type': 'Point'}",2016-03-12 23:23:43,0,0,"One of today's vinyl purchases. #purple #dandywarhols @ Lincoln Square, Chicago https://t.co/sPVksNvE0e",-87.69,41.97,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
86,86,86,lincoln square,"{'coordinates': [-87.68558, 41.96467], 'type': 'Point'}",2016-03-10 15:28:16,0,0,"Is the kid gay or a leprechaun? What a stupid ad. Stan, you deserve better. @ Lincoln Square… https://t.co/TVG9hNSn9N",-87.68558,41.96467,2016-03-10,"{'neg': 0.167, 'neu': 0.69, 'pos': 0.143, 'compound': -0.128}"
87,87,87,lincoln square,"{'coordinates': [-87.676907, 41.967958], 'type': 'Point'}",2016-03-09 20:58:48,0,0,"Half expect a chalk outline ... (@ Lincoln Square Neighborhood in Chicago, IL) https://t.co/JTtxqAQkAP https://t.co/6ga84ZnMLM",-87.676907,41.967958,2016-03-09,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,88,88,lincoln square,"{'coordinates': [-87.6872228, 41.96656335], 'type': 'Point'}",2016-03-08 20:20:33,0,0,"I'm at Lincoln Square Athletic Club in Chicago, IL https://t.co/30NK9hLrUd",-87.6872228,41.96656335,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
89,89,89,north center,"{'coordinates': [-87.6239087, 41.8986806], 'type': 'Point'}",2016-03-17 07:08:39,0,0,What more can you ask of my #city #chicago #north #side #view ☁️ @ The John Hancock Center https://t.co/LdpSvypKsv,-87.6239087,41.898680600000006,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,90,90,north center,"{'coordinates': [-87.72422613, 41.9880055], 'type': 'Point'}",2016-03-12 18:15:32,0,0,"Civic duty, completed. @ North Park Village Nature Center https://t.co/9K2eiaPDj1",-87.72422613,41.9880055,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
91,91,91,lake view,"{'coordinates': [-87.6253662, 41.8854294], 'type': 'Point'}",2016-03-17 18:36:27,0,0,View from home of Lake Michigan #chicago @ 73 East Lake Luxury Rental Residences https://t.co/IowEWoAAMm,-87.6253662,41.8854294,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
92,92,92,lake view,"{'coordinates': [-87.6359787, 41.8787003], 'type': 'Point'}",2016-03-17 18:10:25,1,0,I lake this view a lot @ Sky Deck Willis Tower (Sears Tower) https://t.co/VYiwV15Xxl,-87.6359787,41.8787003,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
93,93,93,lake view,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-15 00:46:42,1,0,This view! Lake Michigan layin' the fog down on #chicago #chiamh #lakemichigan #thisischicago… https://t.co/1yUHKzbrgC,-87.6844,41.8369,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
94,94,94,lake view,"{'coordinates': [-87.654102, 41.94352], 'type': 'Point'}",2016-03-13 18:52:57,0,0,"Reunion 🍀 @ Lake View, Chicago https://t.co/KFqhODy45L",-87.65410200000001,41.94352,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
95,95,95,lake view,"{'coordinates': [-87.61383685, 41.88759347], 'type': 'Point'}",2016-03-12 02:47:32,0,0,View from dinner!! @ Chicago Lake Front https://t.co/nwM7P5A92T,-87.61383685,41.88759347,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
96,96,96,lake view,"{'coordinates': [-87.62512795, 41.89683577], 'type': 'Point'}",2016-03-12 00:32:24,1,0,"a foamy cappuccino @nomichicago, wonderful company, lake michigan view #MyLuxList #InAHyattWorld… https://t.co/xC9NGGR7pb",-87.62512795,41.89683577,2016-03-12,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}"
97,97,97,lake view,"{'coordinates': [-87.654102, 41.94352], 'type': 'Point'}",2016-03-11 20:26:02,0,0,"Hello Lake View, #chicago @ Lake View, Chicago https://t.co/yuQTL7wqHn",-87.65410200000001,41.94352,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
98,98,98,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-17 23:12:07,0,0,This city. #blessed #eveningrun #chicago #photooftheday @ Lincoln Park Zoo https://t.co/HF9G8jlZd7,-87.63367603,41.92101814,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
99,99,99,lincoln park,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-17 22:46:10,0,0,2 stabbed in Lincoln Park on St. Patrick's Day https://t.co/mufQijbVPF,-87.62626724,41.88804564,2016-03-17,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.4404}"
100,100,100,lincoln park,"{'coordinates': [-87.6773224, 41.9526901], 'type': 'Point'}",2016-03-17 22:35:27,0,0,"Lee, To-uyen and Michael showing their green at the Lincoln Park Builder's Club event.… https://t.co/sLW1UDnLaa",-87.67732240000001,41.9526901,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
101,101,101,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-17 22:15:37,0,0,🐻🐻🐻 @ Lincoln Park Zoo https://t.co/XbFz3DpRSd,-87.63367603,41.92101814,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
102,102,102,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-17 21:11:38,0,0,You're giraffe-in me crazy @ Lincoln Park Zoo https://t.co/2X1tA6ghCl,-87.63367603,41.92101814,2016-03-17,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}"
103,103,103,lincoln park,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 21:02:00,0,0,"Want to work in #Chicago, IL? View our latest opening: https://t.co/xL10ojOPOY #Education #Job #Jobs #Hiring",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}"
104,104,104,lincoln park,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 20:55:26,0,0,"#Chicago, IL #Education #Job: GMAT INSTRUCTOR - Lincoln Park, IL at KTP Graduate https://t.co/snuxr5yaVl #Jobs #Hiring #CareerArc",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,105,105,lincoln park,"{'coordinates': [-87.640689, 41.926325], 'type': 'Point'}",2016-03-17 17:09:24,0,0,7 screens. Watching the tourney all day. #project365 #ncaatournament @ Lincoln Park Stadium Bar… https://t.co/Ar5bk0lxTf,-87.640689,41.926325,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
106,106,106,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-17 16:40:39,0,0,If you show a #chimpanzee a touchscreen... @lincolnparkzoo @ Lincoln Park Zoo https://t.co/ODCrsr5LVj,-87.63367603,41.92101814,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
107,107,107,lincoln park,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-17 16:09:40,0,0,"Want to work at KTP Graduate? We're #hiring in #Chicago, IL! Click for details: https://t.co/VkU5muWQ4H #Education #Job #Jobs #CareerArc",-87.62979820000001,41.8781136,2016-03-17,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.1511}"
108,108,108,lincoln park,"{'coordinates': [-87.6392048, 41.92390275], 'type': 'Point'}",2016-03-17 15:10:01,0,0,"Happy St. Patrick's Day!  Xoxo, Z @ Little GEMS Int'l - Lincoln Park https://t.co/fB0iB9Sl22",-87.6392048,41.92390275,2016-03-17,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.8398}"
109,109,109,lincoln park,"{'coordinates': [-87.6482378, 41.9055596], 'type': 'Point'}",2016-03-17 12:40:33,1,0,Wishing everyone a safe &amp; festive St. Patricks' Day! #community #stpatricksday https://t.co/NmBmOiqANd https://t.co/3Tr8qewWqi,-87.6482378,41.905559600000004,2016-03-17,"{'neg': 0.0, 'neu': 0.527, 'pos': 0.473, 'compound': 0.7959}"
110,110,110,lincoln park,"{'coordinates': [-87.63004146, 41.92517373], 'type': 'Point'}",2016-03-17 12:27:19,0,0,Sunrise @ Fullerton St beach @ Fullerton Beach /Lincoln Park https://t.co/7O21vldtWY,-87.63004146,41.92517373,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
111,111,111,lincoln park,"{'coordinates': [-87.63706179, 41.92198333], 'type': 'Point'}",2016-03-17 02:38:22,0,0,"I'm at Webster and Lincoln Park West in Chicago, IL https://t.co/MYSuZOdcfs",-87.63706179,41.92198333,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
112,112,112,lincoln park,"{'coordinates': [-87.64451116, 41.92846335], 'type': 'Point'}",2016-03-17 02:35:40,0,0,"I'm at Lincoln Park in Chicago, IL https://t.co/izJbAthYou",-87.64451116,41.92846335,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
113,113,113,lincoln park,"{'coordinates': [-87.64802, 41.9051349], 'type': 'Point'}",2016-03-17 01:11:28,1,0,"We came, we flew! #chifly #iflylincolnpark #indoorskydiving @ IFLY Chicago - Lincoln Park https://t.co/V4WGOCVbJY",-87.64801999999999,41.9051349,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
114,114,114,lincoln park,"{'coordinates': [-87.65, 41.92], 'type': 'Point'}",2016-03-16 23:50:12,0,0,"Blue sky's and snow @ Lincoln Park, Chicago https://t.co/hCd3551A30",-87.65,41.92,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
115,115,115,lincoln park,"{'coordinates': [-87.648057, 41.905028], 'type': 'Point'}",2016-03-16 23:02:28,0,0,"Press opening!! (@ iFLY lincoln park in Chicago, IL) https://t.co/EwAd607zfY",-87.648057,41.905028,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
116,116,116,lincoln park,"{'coordinates': [-87.63780388, 41.93245973], 'type': 'Point'}",2016-03-16 22:39:11,2,0,Lincoln Park #almostspring #chicago #lincolnpark #iphone #iphoneography #bnw #blackandwhite @… https://t.co/fA8iXZqHFT,-87.63780388,41.93245973,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
117,117,117,lincoln park,"{'coordinates': [-87.64874085, 41.91098248], 'type': 'Point'}",2016-03-16 22:24:28,0,0,How could I not buy ten of these? #whatadeal #cb2 @ CB2 Lincoln Park https://t.co/zurZlSeYyp,-87.64874085,41.91098248,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
118,118,118,lincoln park,"{'coordinates': [-87.6353, 41.924], 'type': 'Point'}",2016-03-16 21:40:32,0,0,forever my happy place @ Lincoln Park Conservatory https://t.co/RnH8Gm2ckq,-87.6353,41.924,2016-03-16,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}"
119,119,119,lincoln park,"{'coordinates': [-87.65, 41.92], 'type': 'Point'}",2016-03-16 12:43:15,15,0,"#MorningWorkout 💪🏼 @ Lincoln Park, Chicago https://t.co/P4JgV3TYgV",-87.65,41.92,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
120,120,120,lincoln park,"{'coordinates': [-87.63706179, 41.92198333], 'type': 'Point'}",2016-03-16 02:15:59,0,0,"I'm at Webster and Lincoln Park West in Chicago, IL https://t.co/EzW4bFW8nd",-87.63706179,41.92198333,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
121,121,121,lincoln park,"{'coordinates': [-87.65, 41.92], 'type': 'Point'}",2016-03-16 00:15:08,1,0,"My View Today! #sunset #soccertime #tuesday ⚽🏃🏽 @ Lincoln Park, Chicago https://t.co/mZHjczbmKt",-87.65,41.92,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
122,122,122,lincoln park,"{'coordinates': [-87.64540672, 41.93350794], 'type': 'Point'}",2016-03-15 23:26:45,0,0,"I'm at Fitness 19 Lakeview/Lincoln Park in Chicago, IL https://t.co/Wkml62onLC",-87.64540672,41.93350794,2016-03-15,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
123,123,123,lincoln park,"{'coordinates': [-87.64802, 41.9051349], 'type': 'Point'}",2016-03-15 19:58:25,0,0,With the shit! @ IFLY Chicago - Lincoln Park https://t.co/YiBGvrZLl8,-87.64801999999999,41.9051349,2016-03-15,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.5983}"
124,124,124,lincoln park,"{'coordinates': [-87.6526947, 41.91008759], 'type': 'Point'}",2016-03-15 17:44:31,0,0,"Seeing what they have. (at @Nordstrom Rack Lincoln Park in Chicago, IL) https://t.co/mGDLccRK74",-87.6526947,41.91008759,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
125,125,125,lincoln park,"{'coordinates': [-87.64849, 41.910609], 'type': 'Point'}",2016-03-15 16:44:14,0,0,"I'm at Apple Store, Lincoln Park in Chicago, IL https://t.co/eJ2iwDySa8",-87.64849,41.910609,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
126,126,126,lincoln park,"{'coordinates': [-87.63308874, 41.9181949], 'type': 'Point'}",2016-03-15 13:27:00,1,0,View from the backyard. #chicago #chicagogram #skyscrapers #lincolnparkzoo @ Lincoln Park Nature… https://t.co/ORCNAHZMr2,-87.63308874,41.918194899999996,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
127,127,127,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-15 03:18:05,1,0,Cats being cats. @ Lincoln Park Zoo https://t.co/XB1T84veIq,-87.63367603,41.92101814,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
128,128,128,lincoln park,"{'coordinates': [-87.63706179, 41.92198333], 'type': 'Point'}",2016-03-15 02:47:47,0,0,"I'm at Webster and Lincoln Park West in Chicago, IL https://t.co/8F7cxUgGfs",-87.63706179,41.92198333,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
129,129,129,lincoln park,"{'coordinates': [-87.64451116, 41.92846335], 'type': 'Point'}",2016-03-15 02:40:19,0,0,"I'm at Lincoln Park in Chicago, IL https://t.co/YtKzW3no9W",-87.64451116,41.92846335,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
130,130,130,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-14 21:28:41,1,0,🕊💜 @ Lincoln Park Zoo https://t.co/BgHNpxHljq,-87.63367603,41.92101814,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
131,131,131,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-14 20:55:20,0,0,Rollie the red head. #gorilla @ Lincoln Park Zoo https://t.co/YKaKAVYokU,-87.63367603,41.92101814,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
132,132,132,lincoln park,"{'coordinates': [-87.65468738, 41.92392051], 'type': 'Point'}",2016-03-14 20:40:31,0,0,Prepping for Puzzlepalooza! Who is ready? #tfjtuesday @ DePaul University Lincoln Park Campus https://t.co/HKfZoi5QBa,-87.65468738,41.92392051,2016-03-14,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4199}"
133,133,133,lincoln park,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-14 13:26:03,0,0,"This #Retail #job might be a great fit for you: assistant store manager - Gold Coast/Lincoln Park, IL - https://t.co/rZPSQgv2dq #Veterans",-87.62979820000001,41.8781136,2016-03-14,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.765}"
134,134,134,lincoln park,"{'coordinates': [-87.6546569, 41.9324718], 'type': 'Point'}",2016-03-14 12:00:37,0,0,Happy new week! Rise &amp; Grind... @ CAC Lincoln Park Athletic Club https://t.co/KkqffqbWpa,-87.6546569,41.9324718,2016-03-14,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.6114}"
135,135,135,lincoln park,"{'coordinates': [-87.64451116, 41.92846335], 'type': 'Point'}",2016-03-14 09:32:29,0,0,"Leaving the station. (@ Lincoln Park in Chicago, IL) https://t.co/6THy8V0k37",-87.64451116,41.92846335,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
136,136,136,lincoln park,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-14 01:06:21,0,0,"Part 3. Lincoln park tavern. #Frankiefrenchworkout Yes I'm Djing. @ Chicago, Illinois https://t.co/BEA3nmWYk9",-87.6844,41.8369,2016-03-14,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
137,137,137,lincoln park,"{'coordinates': [-87.63367603, 41.92101814], 'type': 'Point'}",2016-03-13 23:23:58,1,0,A walk in the rain. Good for my lil soul. #ChihuahuaLove @ Lincoln Park Zoo https://t.co/LUAHuji2Fv,-87.63367603,41.92101814,2016-03-13,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
138,138,138,lincoln park,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-13 21:45:02,0,0,"Starbucks: store manager - Chicago, IL - Near North/Gold Coast/Lincoln... (#Chicago, Illinois) https://t.co/RL8SjOsR1j #Retail #Veterans",-87.62979820000001,41.8781136,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
139,139,139,lincoln park,"{'coordinates': [-87.6353, 41.924], 'type': 'Point'}",2016-03-13 21:07:06,0,0,stages of a young xandra louvre in some mirrors @ Lincoln Park Conservatory https://t.co/9jdPmndVWF,-87.6353,41.924,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
140,140,140,lincoln park,"{'coordinates': [-87.6353, 41.924], 'type': 'Point'}",2016-03-13 21:03:31,0,0,here's a mirror @ Lincoln Park Conservatory https://t.co/HsxCXZ0sOJ,-87.6353,41.924,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
141,141,141,lincoln park,"{'coordinates': [-87.63706179, 41.92198333], 'type': 'Point'}",2016-03-13 19:07:10,0,0,"I'm at Webster and Lincoln Park West in Chicago, IL https://t.co/EujpYrBoc2",-87.63706179,41.92198333,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
142,142,142,lincoln park,"{'coordinates': [-87.64540672, 41.93350794], 'type': 'Point'}",2016-03-13 18:53:29,0,0,"I'm at Fitness 19 Lakeview/Lincoln Park in Chicago, IL https://t.co/dbTebn4OTR",-87.64540672,41.93350794,2016-03-13,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
143,143,143,lincoln park,"{'coordinates': [-87.65, 41.92], 'type': 'Point'}",2016-03-13 17:20:38,0,0,"St.Patty's in Chi ft. The Badger Barbarians @ Lincoln Park, Chicago https://t.co/XRGL6jTZfP",-87.65,41.92,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
144,144,144,lincoln park,"{'coordinates': [-87.6353, 41.924], 'type': 'Point'}",2016-03-13 16:51:28,0,0,Just posted a photo @ Lincoln Park Conservatory https://t.co/R4TjmVkDLS,-87.6353,41.924,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
145,145,145,lincoln park,"{'coordinates': [-87.65, 41.92], 'type': 'Point'}",2016-03-13 16:47:17,0,0,"the best day of the year with the best people  😜🍀 @ Lincoln Park,… https://t.co/kOxTjjsDyT",-87.65,41.92,2016-03-13,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8555}"
146,146,146,lincoln park,"{'coordinates': [-87.64512883, 41.92282412], 'type': 'Point'}",2016-03-13 08:23:15,0,0,#TavernSaturdays 🤔💯😫👑 #YKYQPromotions #YKShit @ Lincoln Park Tavern https://t.co/0Mpzf2z7pY,-87.64512883,41.92282412,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
147,147,147,lincoln park,"{'coordinates': [-87.64512883, 41.92282412], 'type': 'Point'}",2016-03-13 08:19:05,0,0,"#HennyInHand 
I just checked a BAG Today 🤔💯😫👑 #YKYQPromotions #YKShit @ Lincoln Park Tavern https://t.co/4ykt2H2BVF",-87.64512883,41.92282412,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
148,148,148,lincoln park,"{'coordinates': [-87.64512883, 41.92282412], 'type': 'Point'}",2016-03-13 08:16:47,0,0,"I just checked a BAG Today 🤔💯😫👑 
#YKYQPromotions #YKShit @ Lincoln Park Tavern https://t.co/ddLSIkYRPv",-87.64512883,41.92282412,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
149,149,149,lincoln park,"{'coordinates': [-87.64512883, 41.92282412], 'type': 'Point'}",2016-03-13 07:21:52,0,0,Just posted a video @ Lincoln Park Tavern https://t.co/iAo5lTRqqT,-87.64512883,41.92282412,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
150,150,150,lincoln park,"{'coordinates': [-87.63706179, 41.92198333], 'type': 'Point'}",2016-03-13 05:00:57,0,0,"I'm at Webster and Lincoln Park West in Chicago, IL https://t.co/QL0U5fA9Qc",-87.63706179,41.92198333,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
151,151,151,lincoln park,"{'coordinates': [-87.6526947, 41.91008759], 'type': 'Point'}",2016-03-13 02:58:32,0,0,"I'm at @Nordstrom Rack Lincoln Park in Chicago, IL https://t.co/NzGRmEU3aY",-87.6526947,41.91008759,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
152,152,152,lincoln park,"{'coordinates': [-87.6876831, 41.9676018], 'type': 'Point'}",2016-03-13 02:31:29,1,0,Brunch dates in Lincoln Park with my best girl 💃🏻 @ Cafe Selmarie https://t.co/1H9ImVCvHk,-87.68768309999999,41.9676018,2016-03-13,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
153,153,153,lincoln park,"{'coordinates': [-87.6360092, 41.9186211], 'type': 'Point'}",2016-03-13 00:08:35,0,0,Double exposure and Chicago love ❤️📷 @ Lincoln Park Nature Boardwalk https://t.co/4BvAmHqI1Z,-87.6360092,41.9186211,2016-03-13,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}"
154,154,154,lincoln park,"{'coordinates': [-87.64512883, 41.92282412], 'type': 'Point'}",2016-03-12 23:22:45,0,0,"Sup @deejayModest. Place was ""Lit"" lol For real though. @ Lincoln Park Tavern https://t.co/TFfrpacxUC",-87.64512883,41.92282412,2016-03-12,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}"
